Data_type,Epoch,Loss
training,15,2.234872e-05
training,15,0.00019456299
training,15,0.00050125393
training,15,0.016444635
training,15,0.0023870813
training,15,0.00039314563
training,15,0.0003768141
training,15,0.011263528
training,15,0.062833294
training,15,0.00035389743
training,15,0.0006471253
training,15,6.172607e-05
training,15,0.0013924035
training,15,0.0002824421
training,15,0.0005066261
training,15,0.0003282315
training,15,4.363495e-07
training,15,0.004433285
training,15,0.017331013
training,15,5.514705e-05
training,15,0.0092461165
training,15,0.003193803
training,15,0.0029363295
training,15,0.006634522
training,15,0.002995516
training,15,2.2458442e-05
training,15,0.00050528557
training,15,0.052794635
training,15,0.00062218955
training,15,0.0029993835
training,15,0.012452342
training,15,0.049204346
training,15,5.9774822e-05
training,15,0.00073518243
training,15,0.061519105
training,15,0.0003231036
training,15,0.0009369742
training,15,0.015539813
training,15,0.008898507
training,15,0.0008216532
training,15,0.002181667
training,15,0.00032983083
training,15,0.0026529613
training,15,0.0050246017
training,15,0.0003342884
training,15,0.010123641
training,15,0.00079081964
training,15,8.844581e-05
training,15,0.0054731565
training,15,0.0076642656
training,15,0.0010244745
training,15,0.0008400141
training,15,0.033306938
training,15,0.0036657024
training,15,0.0016360299
training,15,0.00045781836
training,15,0.0009894432
training,15,0.023088837
training,15,0.0024369305
training,15,0.02703589
training,15,0.0043589193
training,15,0.0028737916
training,15,0.00039784613
training,15,0.00031455018
training,15,0.0031597286
training,15,0.0021485244
training,15,0.01131357
training,15,0.012673708
training,15,0.014347833
training,15,9.119323e-06
training,15,0.005035452
training,15,0.019260194
training,15,0.016022606
training,15,0.01399927
training,15,0.013215132
training,15,0.0011662218
training,15,0.03242382
training,15,0.030014852
training,15,9.928171e-05
training,15,0.00043069324
training,15,0.024525318
training,15,0.0028983448
training,15,0.0059412955
training,15,0.014259797
training,15,0.01540702
training,15,0.0077582947
training,15,0.030521885
training,15,0.00089400914
training,15,0.0006880398
training,15,0.000102036975
training,15,0.012888371
training,15,0.0129269175
training,15,0.0016964902
training,15,0.0005234504
training,15,0.018556854
training,15,0.0024039429
training,15,0.0073827924
training,15,0.0016300994
training,15,0.0014818677
training,15,0.0054644356
training,15,0.0008796307
training,15,0.014229349
training,15,0.0056499145
training,15,0.0015374649
training,15,0.0002721049
training,15,0.006635202
training,15,0.002631176
training,15,0.017615305
training,15,6.2985426e-05
training,15,0.0053586
training,15,0.005508191
training,15,0.00087168615
training,15,0.025738541
training,15,3.2561904e-05
training,15,0.0011082399
training,15,0.022349246
training,15,0.010571454
training,15,7.6682437e-07
training,15,0.004738366
training,15,0.0042484677
training,15,5.014485e-05
training,15,0.005614065
training,15,0.0006331838
testing,15,0.0014210753
baseline,15,0.00027634975
testing,15,0.0072079995
baseline,15,0.0043114386
testing,15,0.010256249
baseline,15,0.0072491076
testing,15,0.0035177928
baseline,15,0.0029361376
testing,15,2.0080592e-05
baseline,15,0.00055435905
testing,15,0.0013172912
baseline,15,0.0060950234
testing,15,0.017866574
baseline,15,0.037822377
testing,15,0.020954277
baseline,15,0.013317541
testing,15,0.001824455
baseline,15,0.00011383229
testing,15,0.0075035417
baseline,15,0.0070451526
testing,15,0.0048337635
baseline,15,0.0065419786
testing,15,0.008504832
baseline,15,0.0067903083
testing,15,0.019529449
baseline,15,0.032117862
testing,15,0.00076758914
baseline,15,0.0048749805
testing,15,0.0013621317
baseline,15,0.0014384047
training,16,0.013640606
training,16,0.012145641
training,16,0.010368866
training,16,0.00063216186
training,16,0.005155485
training,16,0.00042656768
training,16,0.0010090731
training,16,0.008739705
training,16,0.0022003257
training,16,1.9807669e-05
training,16,0.014274038
training,16,0.023106152
training,16,0.03559014
training,16,0.002020051
training,16,8.0128324e-05
training,16,0.006327523
training,16,0.0003056132
training,16,0.0009625984
training,16,0.0006517287
training,16,0.0055261664
training,16,0.00055845105
training,16,0.007386516
training,16,0.005934495
training,16,0.010216328
training,16,0.003939292
training,16,0.03009552
training,16,0.004811794
training,16,0.0054874215
training,16,0.0034150882
training,16,0.016124472
training,16,0.00019722695
training,16,0.00012350689
training,16,0.04376244
training,16,0.0036973306
training,16,0.004374053
training,16,0.00032800398
training,16,0.016726982
training,16,0.0013919947
training,16,0.001082984
training,16,0.0034948674
training,16,0.0022011523
training,16,0.0061642225
training,16,0.00022262354
training,16,0.0054373764
training,16,0.0032097145
training,16,0.0022405023
training,16,0.0020096686
training,16,0.00014905387
training,16,0.010718955
training,16,0.02234721
training,16,0.009309202
training,16,0.003938996
training,16,0.001622349
training,16,1.0522041e-06
training,16,3.464521e-05
training,16,0.0012404762
training,16,0.002737193
training,16,0.0005678587
training,16,0.0007870929
training,16,0.003012601
training,16,0.032798506
training,16,0.0026828332
training,16,1.285321e-05
training,16,0.011198931
training,16,0.00014911768
training,16,0.008319871
training,16,1.8498253e-05
training,16,0.0005589233
training,16,0.0042933584
training,16,4.9285914e-06
training,16,0.0024576115
training,16,1.28734655e-05
training,16,0.018846024
training,16,0.0005037028
training,16,0.0021745346
training,16,0.012086862
training,16,0.02184661
training,16,0.0030313078
training,16,0.018630825
training,16,0.0095708985
training,16,0.001219528
training,16,0.006126441
training,16,0.002128492
training,16,0.0010153244
training,16,0.00010695945
training,16,0.008195031
training,16,0.00018960498
training,16,0.013292057
training,16,0.0019592617
training,16,0.004146237
training,16,0.006993873
training,16,0.0016474032
training,16,0.00034648835
training,16,0.0003193117
training,16,1.556625e-05
training,16,0.0007769615
training,16,4.9915303e-05
training,16,0.0002359101
training,16,0.0005563515
training,16,0.016932642
training,16,0.0024371615
training,16,0.00034787995
training,16,0.0004783983
training,16,0.0110319005
training,16,0.06292763
training,16,0.0003009027
training,16,0.00061412086
training,16,5.9192964e-05
training,16,0.0014024397
training,16,0.00033894193
training,16,0.00042918837
training,16,0.00033874952
training,16,8.817807e-07
training,16,0.0042323186
training,16,0.017285267
training,16,0.00011117068
training,16,0.009029319
training,16,0.0030109773
training,16,0.0028222394
training,16,0.0062375525
training,16,0.0032259289
training,16,1.44230435e-05
training,16,0.00043000252
training,16,0.050918367
training,16,0.00067361165
training,16,0.0027554017
training,16,0.012893654
training,16,0.048559614
training,16,2.915433e-05
training,16,0.00069011975
training,16,0.06207417
training,16,0.00021122623
training,16,0.0008631608
training,16,0.01534946
training,16,0.00866115
training,16,0.0007463138
training,16,0.0021966144
training,16,0.00033780537
training,16,0.0024944805
training,16,0.005045135
training,16,0.00030853198
training,16,0.009886216
training,16,0.00057691254
training,16,0.00015992648
training,16,0.005312894
training,16,0.0074843066
training,16,0.00091359275
training,16,0.00084645906
training,16,0.03256771
training,16,0.0035702572
training,16,0.0016311001
training,16,0.00049003
training,16,0.0010475251
training,16,0.022677448
training,16,0.0028098733
training,16,0.027199103
training,16,0.004352594
training,16,0.0027383661
training,16,0.00031507364
training,16,0.00028831454
training,16,0.0031580562
training,16,0.0020620972
training,16,0.011190258
training,16,0.012891567
training,16,0.014335305
training,16,4.611249e-08
training,16,0.004800101
training,16,0.019204235
training,16,0.016259106
training,16,0.014115512
training,16,0.013161619
training,16,0.0011926518
training,16,0.032238454
training,16,0.030423194
training,16,5.7623685e-05
training,16,0.0004382395
training,16,0.02361197
training,16,0.0026001579
training,16,0.005777108
training,16,0.013803902
training,16,0.014240276
training,16,0.008002197
training,16,0.030127056
training,16,0.00092335907
training,16,0.000788877
training,16,0.00016098998
training,16,0.0120665105
training,16,0.012441066
training,16,0.001568861
training,16,0.0005546826
training,16,0.018787025
training,16,0.0023496118
training,16,0.007331141
training,16,0.0016165959
training,16,0.001239826
training,16,0.0055366424
training,16,0.0008336692
training,16,0.014049092
training,16,0.005691733
training,16,0.0016171789
training,16,0.00024719842
training,16,0.006421521
training,16,0.0025682684
training,16,0.017009819
training,16,8.132875e-05
training,16,0.005106222
training,16,0.00520695
training,16,0.0008086597
training,16,0.02557502
training,16,2.2954093e-05
training,16,0.001133344
training,16,0.021935975
training,16,0.010229385
training,16,2.3508665e-07
training,16,0.0050045038
training,16,0.0042635133
training,16,4.9134647e-05
training,16,0.005474086
training,16,0.0006565515
testing,16,0.0015045218
baseline,16,0.00027634975
testing,16,0.007071986
baseline,16,0.0043114386
testing,16,0.010490409
baseline,16,0.0072491076
testing,16,0.0033510474
baseline,16,0.0029361376
testing,16,1.4577758e-05
baseline,16,0.00055435905
testing,16,0.001247174
baseline,16,0.0060950234
testing,16,0.017244823
baseline,16,0.037822377
testing,16,0.021381823
baseline,16,0.013317541
testing,16,0.001975151
baseline,16,0.00011383229
testing,16,0.007610305
baseline,16,0.0070451526
testing,16,0.0046787206
baseline,16,0.0065419786
testing,16,0.008446575
baseline,16,0.0067903083
testing,16,0.019233853
baseline,16,0.032117862
testing,16,0.00068122015
baseline,16,0.0048749805
testing,16,0.0015439433
baseline,16,0.0014384047
training,17,0.013448827
training,17,0.012190897
training,17,0.010354991
training,17,0.000576618
training,17,0.005067162
training,17,0.0003830824
training,17,0.0009832061
training,17,0.00834842
training,17,0.0018867918
training,17,4.3376967e-05
training,17,0.014148661
training,17,0.023117865
training,17,0.035392795
training,17,0.0018237313
training,17,6.616271e-05
training,17,0.0063649393
training,17,0.00030112205
training,17,0.0008048409
training,17,0.00069623394
training,17,0.0055346983
training,17,0.0006960182
training,17,0.007079105
training,17,0.005638344
training,17,0.010156962
training,17,0.0038645081
training,17,0.029861111
training,17,0.0049410197
training,17,0.005375471
training,17,0.0036175663
training,17,0.015499689
training,17,0.00022381872
training,17,0.00016569559
training,17,0.0435945
training,17,0.003653841
training,17,0.004249182
training,17,0.0002798824
training,17,0.01628771
training,17,0.0012863699
training,17,0.0010496242
training,17,0.003205141
training,17,0.0019873602
training,17,0.0057978756
training,17,0.00017140244
training,17,0.005336317
training,17,0.003078868
training,17,0.0019963363
training,17,0.001889799
training,17,0.00016521526
training,17,0.010447191
training,17,0.021621048
training,17,0.009534566
training,17,0.0038296825
training,17,0.0014500972
training,17,5.6796116e-06
training,17,3.1241267e-05
training,17,0.0012053514
training,17,0.002529207
training,17,0.000593629
training,17,0.0008795557
training,17,0.0029149232
training,17,0.03299991
training,17,0.0026690934
training,17,8.574323e-06
training,17,0.010838341
training,17,0.0001719381
training,17,0.008428898
training,17,6.420917e-06
training,17,0.0004572432
training,17,0.0042158174
training,17,2.1255026e-05
training,17,0.002494493
training,17,1.1471518e-05
training,17,0.019139428
training,17,0.00049564015
training,17,0.0022975986
training,17,0.012369122
training,17,0.021018563
training,17,0.0029965541
training,17,0.018032908
training,17,0.009249196
training,17,0.0012880453
training,17,0.006422642
training,17,0.0021182997
training,17,0.0009342617
training,17,0.000105012994
training,17,0.008136273
training,17,0.0001749309
training,17,0.012959696
training,17,0.0018412465
training,17,0.0038868214
training,17,0.006809034
training,17,0.0014490477
training,17,0.00034706914
training,17,0.0003009612
training,17,2.1235599e-05
training,17,0.00081875623
training,17,8.63959e-05
training,17,0.00027561458
training,17,0.0006125781
training,17,0.017391283
training,17,0.0024858867
training,17,0.00030739294
training,17,0.00057540415
training,17,0.010820297
training,17,0.062904924
training,17,0.00024775005
training,17,0.0005904786
training,17,5.3282656e-05
training,17,0.0014125435
training,17,0.0003943449
training,17,0.0003704856
training,17,0.00034189378
training,17,1.4335457e-06
training,17,0.0040103877
training,17,0.017240336
training,17,0.00017841198
training,17,0.008799042
training,17,0.0028281894
training,17,0.0027131098
training,17,0.0058529507
training,17,0.0034170637
training,17,8.409256e-06
training,17,0.00036157077
training,17,0.049119785
training,17,0.00071496586
training,17,0.0025358838
training,17,0.013329208
training,17,0.047958534
training,17,1.0426691e-05
training,17,0.000656206
training,17,0.0624971
training,17,0.00013061344
training,17,0.0007989283
training,17,0.0151772015
training,17,0.0084122745
training,17,0.00068446255
training,17,0.0022283853
training,17,0.00034695768
training,17,0.0023299141
training,17,0.0050899233
training,17,0.00028749643
training,17,0.009689142
training,17,0.00041713478
training,17,0.0002461155
training,17,0.005192623
training,17,0.00731623
training,17,0.00081140903
training,17,0.00084306585
training,17,0.031848393
training,17,0.0034814058
training,17,0.0016386256
training,17,0.00052495766
training,17,0.0010951794
training,17,0.022319773
training,17,0.003154514
training,17,0.027372679
training,17,0.0043198834
training,17,0.002626556
training,17,0.00024662225
training,17,0.00026942097
training,17,0.0031594916
training,17,0.0020019445
training,17,0.011080937
training,17,0.013062712
training,17,0.014336587
training,17,5.7975362e-06
training,17,0.0046014977
training,17,0.019104768
training,17,0.016457543
training,17,0.01421823
training,17,0.013125284
training,17,0.0012114493
training,17,0.03209027
training,17,0.030811474
training,17,2.7401442e-05
training,17,0.0004467239
training,17,0.022745881
training,17,0.0023427892
training,17,0.005630897
training,17,0.013361532
training,17,0.013161615
training,17,0.008217542
training,17,0.029725406
training,17,0.0009561104
training,17,0.0008900792
training,17,0.00022538392
training,17,0.011302727
training,17,0.011966079
training,17,0.0014551539
training,17,0.0005771768
training,17,0.018974116
training,17,0.0022971907
training,17,0.0072579524
training,17,0.0016086816
training,17,0.0010356666
training,17,0.0056276587
training,17,0.00080025836
training,17,0.013873111
training,17,0.005728084
training,17,0.0017077125
training,17,0.00022559403
training,17,0.006235509
training,17,0.0025057509
training,17,0.016431449
training,17,0.00010527835
training,17,0.004877859
training,17,0.004914274
training,17,0.0007572156
training,17,0.025400922
training,17,1.6779974e-05
training,17,0.001144598
training,17,0.021509536
training,17,0.009908812
training,17,2.9519235e-06
training,17,0.0052423496
training,17,0.00428292
training,17,4.9074395e-05
training,17,0.0053315703
training,17,0.000682684
testing,17,0.0015767203
baseline,17,0.00027634975
testing,17,0.0069074756
baseline,17,0.0043114386
testing,17,0.010721329
baseline,17,0.0072491076
testing,17,0.0031805257
baseline,17,0.0029361376
testing,17,1.0328392e-05
baseline,17,0.00055435905
testing,17,0.0011898326
baseline,17,0.0060950234
testing,17,0.016676968
baseline,17,0.037822377
testing,17,0.02178037
baseline,17,0.013317541
testing,17,0.0021220609
baseline,17,0.00011383229
testing,17,0.0076960525
baseline,17,0.0070451526
testing,17,0.004527901
baseline,17,0.0065419786
testing,17,0.008376679
baseline,17,0.0067903083
testing,17,0.018956559
baseline,17,0.032117862
testing,17,0.0006097961
baseline,17,0.0048749805
testing,17,0.0017325517
baseline,17,0.0014384047
training,18,0.013302673
training,18,0.012199824
training,18,0.010322893
training,18,0.0005329935
training,18,0.0049699177
training,18,0.00034776205
training,18,0.0009659279
training,18,0.007978718
training,18,0.0016121828
training,18,7.147839e-05
training,18,0.014001893
training,18,0.023087576
training,18,0.035130575
training,18,0.0016498128
training,18,5.3843432e-05
training,18,0.006381635
training,18,0.0003030237
training,18,0.00067235425
training,18,0.00073939847
training,18,0.005506689
training,18,0.00082448986
training,18,0.0068126232
training,18,0.0053644143
training,18,0.010073194
training,18,0.0038166835
training,18,0.029639665
training,18,0.005047458
training,18,0.00528929
training,18,0.003821497
training,18,0.014873871
training,18,0.000252022
training,18,0.00020746859
training,18,0.043281414
training,18,0.003633036
training,18,0.004127592
training,18,0.00024157172
training,18,0.015844371
training,18,0.0011968445
training,18,0.0010277119
training,18,0.0029425446
training,18,0.0017920161
training,18,0.0055000205
training,18,0.00013101258
training,18,0.0052283457
training,18,0.0029733616
training,18,0.0017968508
training,18,0.001795554
training,18,0.0001834495
training,18,0.010140174
training,18,0.020918157
training,18,0.009730561
training,18,0.0037348985
training,18,0.0012970399
training,18,1.3100076e-05
training,18,2.756229e-05
training,18,0.0011869209
training,18,0.002339135
training,18,0.00061029365
training,18,0.00097420055
training,18,0.0028174813
training,18,0.033168904
training,18,0.002635467
training,18,5.340897e-06
training,18,0.010481148
training,18,0.00020223504
training,18,0.008536944
training,18,8.5780385e-07
training,18,0.000377482
training,18,0.0041465573
training,18,4.5329332e-05
training,18,0.00251268
training,18,9.519967e-06
training,18,0.019367483
training,18,0.00048619733
training,18,0.0024050754
training,18,0.012651322
training,18,0.020238604
training,18,0.0029722217
training,18,0.017472299
training,18,0.008958714
training,18,0.0013530098
training,18,0.0067096553
training,18,0.0020967377
training,18,0.00086143555
training,18,0.00010141634
training,18,0.008054583
training,18,0.00016404933
training,18,0.012627602
training,18,0.0017240328
training,18,0.003666718
training,18,0.0066331974
training,18,0.0012788017
training,18,0.00035173143
training,18,0.00028083226
training,18,2.8403689e-05
training,18,0.0008632153
training,18,0.00013042084
training,18,0.0003133971
training,18,0.0006695049
training,18,0.017820746
training,18,0.0025325867
training,18,0.0002711005
training,18,0.00066559995
training,18,0.010626099
training,18,0.062788576
training,18,0.00019688616
training,18,0.00057478965
training,18,4.513035e-05
training,18,0.0014230207
training,18,0.0004483145
training,18,0.00032595996
training,18,0.0003392291
training,18,2.1265832e-06
training,18,0.0037731738
training,18,0.017191935
training,18,0.0002529663
training,18,0.008559226
training,18,0.0026466826
training,18,0.0026086885
training,18,0.005483894
training,18,0.003572398
training,18,4.2096813e-06
training,18,0.0003004262
training,18,0.047395665
training,18,0.00074670993
training,18,0.0023364492
training,18,0.013757063
training,18,0.047394667
training,18,1.4868156e-06
training,18,0.0006309078
training,18,0.06280424
training,18,7.445561e-05
training,18,0.0007428245
training,18,0.015018278
training,18,0.008155484
training,18,0.00063358265
training,18,0.00227344
training,18,0.00035741218
training,18,0.00216426
training,18,0.005153325
training,18,0.00026990823
training,18,0.009524975
training,18,0.0002987498
training,18,0.00034426857
training,18,0.0051053544
training,18,0.0071585183
training,18,0.0007171448
training,18,0.0008313611
training,18,0.031152131
training,18,0.003397736
training,18,0.0016555116
training,18,0.00056211837
training,18,0.0011330262
training,18,0.022001237
training,18,0.0034678236
training,18,0.02755022
training,18,0.0042675487
training,18,0.0025336475
training,18,0.00019014161
training,18,0.00025643167
training,18,0.0031640087
training,18,0.001964343
training,18,0.010979774
training,18,0.013192399
training,18,0.014349267
training,18,2.3594981e-05
training,18,0.004433352
training,18,0.018969031
training,18,0.016625552
training,18,0.014307363
training,18,0.0130999265
training,18,0.0012233431
training,18,0.03196762
training,18,0.03118496
training,18,8.442288e-06
training,18,0.00045582035
training,18,0.021920055
training,18,0.0021193435
training,18,0.0055008484
training,18,0.012933738
training,18,0.0121607045
training,18,0.008406284
training,18,0.029317865
training,18,0.0009911568
training,18,0.0009905333
training,18,0.00029278448
training,18,0.010593002
training,18,0.011501711
training,18,0.001352799
training,18,0.00059255125
training,18,0.019126095
training,18,0.002246823
training,18,0.0071669365
training,18,0.0016053768
training,18,0.0008631683
training,18,0.005734676
training,18,0.00077747146
training,18,0.0136981215
training,18,0.0057611275
training,18,0.0018066904
training,18,0.00020705113
training,18,0.006070613
training,18,0.0024415245
training,18,0.01588169
training,18,0.00013517655
training,18,0.004671712
training,18,0.004632375
training,18,0.0007150808
training,18,0.025219947
training,18,1.2843843e-05
training,18,0.0011449602
training,18,0.021075018
training,18,0.009606515
training,18,8.005517e-06
training,18,0.005454931
training,18,0.0043041855
training,18,4.97368e-05
training,18,0.0051881536
training,18,0.00071062695
testing,18,0.0016394753
baseline,18,0.00027634975
testing,18,0.0067203203
baseline,18,0.0043114386
testing,18,0.010947105
baseline,18,0.0072491076
testing,18,0.0030081656
baseline,18,0.0029361376
testing,18,7.118116e-06
baseline,18,0.00055435905
testing,18,0.0011432808
baseline,18,0.0060950234
testing,18,0.01615585
baseline,18,0.037822377
testing,18,0.022153018
baseline,18,0.013317541
testing,18,0.0022649835
baseline,18,0.00011383229
testing,18,0.007763656
baseline,18,0.0070451526
testing,18,0.004381705
baseline,18,0.0065419786
testing,18,0.008298034
baseline,18,0.0067903083
testing,18,0.018692201
baseline,18,0.032117862
testing,18,0.0005504265
baseline,18,0.0048749805
testing,18,0.0019255035
baseline,18,0.0014384047
training,19,0.013192574
training,19,0.0121779265
training,19,0.01027275
training,19,0.00049871695
training,19,0.004866303
training,19,0.00031882385
training,19,0.0009557925
training,19,0.007628001
training,19,0.001371821
training,19,0.000101850586
training,19,0.013836757
training,19,0.023023874
training,19,0.034814846
training,19,0.0014946997
training,19,4.3275988e-05
training,19,0.0063804565
training,19,0.00031007375
training,19,0.0005609958
training,19,0.0007810269
training,19,0.005450387
training,19,0.0009414821
training,19,0.0065797223
training,19,0.0051086796
training,19,0.009968755
training,19,0.0037901192
training,19,0.029425679
training,19,0.005134426
training,19,0.0052258717
training,19,0.0040252893
training,19,0.014252928
training,19,0.00028243643
training,19,0.0002475829
training,19,0.042840026
training,19,0.0036298612
training,19,0.0040089036
training,19,0.00021096291
training,19,0.015401565
training,19,0.0011201445
training,19,0.0010144006
training,19,0.0027035903
training,19,0.0016139195
training,19,0.005258086
training,19,9.931699e-05
training,19,0.005115641
training,19,0.002888895
training,19,0.0016340257
training,19,0.0017224161
training,19,0.00020326125
training,19,0.009804714
training,19,0.020236878
training,19,0.009900163
training,19,0.0036523177
training,19,0.0011609426
training,19,2.2562024e-05
training,19,2.3745079e-05
training,19,0.0011810098
training,19,0.0021633424
training,19,0.0006190459
training,19,0.0010707797
training,19,0.0027219201
training,19,0.033310875
training,19,0.0025850544
training,19,2.9360142e-06
training,19,0.010129312
training,19,0.00024008309
training,19,0.00864343
training,19,2.8659883e-07
training,19,0.00031461
training,19,0.0040862937
training,19,7.433056e-05
training,19,0.0025164038
training,19,7.3062297e-06
training,19,0.019534077
training,19,0.00047574338
training,19,0.0024995604
training,19,0.012928642
training,19,0.019500375
training,19,0.0029546148
training,19,0.01694848
training,19,0.008694554
training,19,0.0014142516
training,19,0.006985698
training,19,0.002067429
training,19,0.0007958387
training,19,9.640684e-05
training,19,0.0079539055
training,19,0.00015608348
training,19,0.012299098
training,19,0.0016095743
training,19,0.003479183
training,19,0.0064645805
training,19,0.001132073
training,19,0.00035940378
training,19,0.00025989482
training,19,3.7189922e-05
training,19,0.0009094292
training,19,0.00018080692
training,19,0.00034923965
training,19,0.000726782
training,19,0.01822157
training,19,0.0025766566
training,19,0.00023844151
training,19,0.00074784365
training,19,0.010446786
training,19,0.06259885
training,19,0.00015020251
training,19,0.0005658879
training,19,3.5844696e-05
training,19,0.0014340729
training,19,0.0005007898
training,19,0.0002922208
training,19,0.00033226635
training,19,3.033143e-06
training,19,0.0035258166
training,19,0.017136961
training,19,0.00033204054
training,19,0.008313298
training,19,0.0024675713
training,19,0.0025087602
training,19,0.0051325844
training,19,0.0036961776
training,19,1.5790644e-06
training,19,0.0002466646
training,19,0.045742095
training,19,0.00076954043
training,19,0.0021535284
training,19,0.014175565
training,19,0.04686276
training,19,4.0048005e-07
training,19,0.0006121901
training,19,0.06301052
training,19,3.7274272e-05
training,19,0.00069357414
training,19,0.014868608
training,19,0.007893788
training,19,0.00059165695
training,19,0.002328783
training,19,0.00036924542
training,19,0.0020013298
training,19,0.0052305283
training,19,0.000254766
training,19,0.009387463
training,19,0.00021170551
training,19,0.0004522801
training,19,0.005045273
training,19,0.007009623
training,19,0.000630186
training,19,0.0008128744
training,19,0.030480796
training,19,0.0033179142
training,19,0.0016791611
training,19,0.0006009919
training,19,0.0011617786
training,19,0.021709824
training,19,0.003748867
training,19,0.027725924
training,19,0.0042013535
training,19,0.0024557565
training,19,0.00014372217
training,19,0.00024826245
training,19,0.003171443
training,19,0.0019462355
training,19,0.010882215
training,19,0.013285576
training,19,0.014371287
training,19,5.1049028e-05
training,19,0.0042903875
training,19,0.018803446
training,19,0.01676971
training,19,0.01438283
training,19,0.013080377
training,19,0.0012289836
training,19,0.03186083
training,19,0.03154788
training,19,3.7373664e-07
training,19,0.00046521574
training,19,0.021128645
training,19,0.0019241906
training,19,0.005385042
training,19,0.012521136
training,19,0.011228522
training,19,0.008570389
training,19,0.02890484
training,19,0.0010275957
training,19,0.0010893792
training,19,0.00036153872
training,19,0.009933211
training,19,0.011047462
training,19,0.0012596722
training,19,0.000602402
training,19,0.019250065
training,19,0.0021986496
training,19,0.0070614065
training,19,0.0016057822
training,19,0.00071721704
training,19,0.0058552274
training,19,0.000763729
training,19,0.013521713
training,19,0.005792598
training,19,0.0019118162
training,19,0.00019131621
training,19,0.0059214043
training,19,0.0023740313
training,19,0.015361127
training,19,0.00017120276
training,19,0.004485968
training,19,0.004362621
training,19,0.00068038
training,19,0.025034832
training,19,1.0372867e-05
training,19,0.0011371241
training,19,0.020636324
training,19,0.009319876
training,19,1.463349e-05
training,19,0.005645328
training,19,0.0043251812
training,19,5.093767e-05
training,19,0.0050450275
training,19,0.00073946494
testing,19,0.0016945534
baseline,19,0.00027634975
testing,19,0.0065157153
baseline,19,0.0043114386
testing,19,0.011166111
baseline,19,0.0072491076
testing,19,0.002835537
baseline,19,0.0029361376
testing,19,4.745986e-06
baseline,19,0.00055435905
testing,19,0.0011058251
baseline,19,0.0060950234
testing,19,0.015674975
baseline,19,0.037822377
testing,19,0.022502998
baseline,19,0.013317541
testing,19,0.0024039964
baseline,19,0.00011383229
testing,19,0.007815838
baseline,19,0.0070451526
testing,19,0.004240345
baseline,19,0.0065419786
testing,19,0.008213173
baseline,19,0.0067903083
testing,19,0.018436395
baseline,19,0.032117862
testing,19,0.0005008275
baseline,19,0.0048749805
testing,19,0.0021205156
baseline,19,0.0014384047
training,20,0.013110435
training,20,0.012130253
training,20,0.010205137
training,20,0.00047174736
training,20,0.0047584465
training,20,0.0002948333
training,20,0.00095160137
training,20,0.00729422
training,20,0.0011616119
training,20,0.00013298725
training,20,0.013655939
training,20,0.02293402
training,20,0.0344556
training,20,0.0013554512
training,20,3.444159e-05
training,20,0.0063639847
training,20,0.0003213106
training,20,0.00046728706
training,20,0.00082099607
training,20,0.00537303
training,20,0.0010460933
training,20,0.0063742837
training,20,0.004867844
training,20,0.009847169
training,20,0.0037801878
training,20,0.029214688
training,20,0.005204967
training,20,0.005182484
training,20,0.0042275437
training,20,0.013641532
training,20,0.0003156155
training,20,0.00028526824
training,20,0.042285882
training,20,0.0036401425
training,20,0.0038927726
training,20,0.00018641843
training,20,0.014962867
training,20,0.001053574
training,20,0.0010073949
training,20,0.0024852229
training,20,0.0014517508
training,20,0.0050615985
training,20,7.456694e-05
training,20,0.004999925
training,20,0.0028219125
training,20,0.0015012508
training,20,0.0016668077
training,20,0.000224177
training,20,0.009446961
training,20,0.019575534
training,20,0.0100461645
training,20,0.0035801309
training,20,0.0010397778
training,20,3.35115e-05
training,20,1.9913981e-05
training,20,0.0011842942
training,20,0.0019991433
training,20,0.00062110083
training,20,0.0011690244
training,20,0.0026293518
training,20,0.03343018
training,20,0.002520706
training,20,1.2535736e-06
training,20,0.009784041
training,20,0.0002855274
training,20,0.00874806
training,20,3.4716181e-06
training,20,0.0002647496
training,20,0.004035345
training,20,0.00010624753
training,20,0.0025094359
training,20,5.0959784e-06
training,20,0.019643255
training,20,0.00046459778
training,20,0.002583473
training,20,0.013196776
training,20,0.018798482
training,20,0.0029407754
training,20,0.016460642
training,20,0.008452557
training,20,0.0014717286
training,20,0.00724933
training,20,0.0020332986
training,20,0.000736591
training,20,9.024729e-05
training,20,0.007837845
training,20,0.0001503358
training,20,0.011976584
training,20,0.0014992167
training,20,0.003318735
training,20,0.006301674
training,20,0.0010050392
training,20,0.00036925514
training,20,0.00023889991
training,20,4.768488e-05
training,20,0.0009566396
training,20,0.000236554
training,20,0.00038327216
training,20,0.0007841231
training,20,0.01859448
training,20,0.0026175564
training,20,0.00020891472
training,20,0.0008217474
training,20,0.010279927
training,20,0.06235295
training,20,0.000109032895
training,20,0.00056286005
training,20,2.6406366e-05
training,20,0.0014458023
training,20,0.0005518889
training,20,0.0002667586
training,20,0.00032232224
training,20,4.256507e-06
training,20,0.0032728112
training,20,0.017073195
training,20,0.00041364811
training,20,0.008064126
training,20,0.0022918647
training,20,0.0024131183
training,20,0.0048004105
training,20,0.00379287
training,20,2.654342e-07
training,20,0.00020010215
training,20,0.044154733
training,20,0.0007842553
training,20,0.0019843061
training,20,0.014583261
training,20,0.046358567
training,20,5.441497e-06
training,20,0.00059841777
training,20,0.063128896
